"E/V","I/uA"
-2.4720000E-01,-6.7320000E-01
-2.4770000E-01,-8.6210000E-01
-2.4820000E-01,-6.8290000E-01
-2.4870000E-01,-1.1780000E+00
-2.4920000E-01,-6.1660000E-01
-2.4970000E-01,-1.1637000E+00
-2.5020000E-01,-6.2460000E-01
-2.5080000E-01,-9.9590000E-01
-2.5130000E-01,-6.7190000E-01
-2.5180000E-01,-9.2840000E-01
-2.5230000E-01,-5.4190000E-01
-2.5280000E-01,-7.7960000E-01
-2.5330000E-01,-5.6030000E-01
-2.5380000E-01,-7.5040000E-01
-2.5440000E-01,-6.4030000E-01
-2.5490000E-01,-7.6260000E-01
-2.5540000E-01,-6.5500000E-01
-2.5590000E-01,-7.0900000E-01
-2.5640000E-01,-5.6440000E-01
-2.5690000E-01,-6.3250000E-01
-2.5740000E-01,-7.9720000E-01
-2.5790000E-01,-5.9690000E-01
-2.5850000E-01,-1.2203000E+00
-2.5900000E-01,-6.4290000E-01
-2.5950000E-01,-1.2046000E+00
-2.6000000E-01,-6.1190000E-01
-2.6050000E-01,-1.0877000E+00
-2.6100000E-01,-6.0510000E-01
-2.6150000E-01,-1.0099000E+00
-2.6210000E-01,-5.7590000E-01
-2.6260000E-01,-9.2830000E-01
-2.6310000E-01,-6.5560000E-01
-2.6360000E-01,-8.5780000E-01
-2.6410000E-01,-5.8730000E-01
-2.6460000E-01,-7.6270000E-01
-2.6510000E-01,-5.8010000E-01
-2.6560000E-01,-7.1700000E-01
-2.6620000E-01,-6.1610000E-01
-2.6670000E-01,-6.8310000E-01
-2.6720000E-01,-7.5680000E-01
-2.6770000E-01,-6.5400000E-01
-2.6820000E-01,-1.1038000E+00
-2.6870000E-01,-6.4460000E-01
-2.6920000E-01,-1.1884000E+00
-2.6980000E-01,-6.7830000E-01
-2.7030000E-01,-1.1176000E+00
-2.7080000E-01,-7.0990000E-01
-2.7130000E-01,-8.8780000E-01
-2.7180000E-01,-6.1870000E-01
-2.7230000E-01,-9.3380000E-01
-2.7280000E-01,-6.7570000E-01
-2.7340000E-01,-8.2820000E-01
-2.7390000E-01,-6.5980000E-01
-2.7440000E-01,-8.4910000E-01
-2.7490000E-01,-6.4140000E-01
-2.7540000E-01,-6.8060000E-01
-2.7590000E-01,-6.1800000E-01
-2.7640000E-01,-7.4690000E-01
-2.7690000E-01,-7.1280000E-01
-2.7750000E-01,-6.8160000E-01
-2.7800000E-01,-1.1263000E+00
-2.7850000E-01,-6.3710000E-01
-2.7900000E-01,-1.2031000E+00
-2.7950000E-01,-6.4230000E-01
-2.8000000E-01,-1.2211000E+00
-2.8050000E-01,-6.8740000E-01
-2.8110000E-01,-1.0214000E+00
-2.8160000E-01,-6.5340000E-01
-2.8210000E-01,-9.6400000E-01
-2.8260000E-01,-5.9180000E-01
-2.8310000E-01,-8.6520000E-01
-2.8360000E-01,-6.6280000E-01
-2.8410000E-01,-8.1270000E-01
-2.8460000E-01,-7.0100000E-01
-2.8520000E-01,-7.3500000E-01
-2.8570000E-01,-6.2770000E-01
-2.8620000E-01,-7.5650000E-01
-2.8670000E-01,-6.6410000E-01
-2.8720000E-01,-7.1500000E-01
-2.8770000E-01,-1.0398000E+00
-2.8820000E-01,-7.3880000E-01
-2.8880000E-01,-1.2062000E+00
-2.8930000E-01,-6.7910000E-01
-2.8980000E-01,-1.2538000E+00
-2.9030000E-01,-7.3700000E-01
-2.9080000E-01,-1.1388000E+00
-2.9130000E-01,-7.2290000E-01
-2.9180000E-01,-1.0232000E+00
-2.9240000E-01,-6.7720000E-01
-2.9290000E-01,-8.8000000E-01
-2.9340000E-01,-7.0330000E-01
-2.9390000E-01,-8.6470000E-01
-2.9440000E-01,-7.1220000E-01
-2.9490000E-01,-8.4650000E-01
-2.9540000E-01,-6.7690000E-01
-2.9590000E-01,-7.3600000E-01
-2.9650000E-01,-6.8820000E-01
-2.9700000E-01,-7.1770000E-01
-2.9750000E-01,-8.6280000E-01
-2.9800000E-01,-7.5570000E-01
-2.9850000E-01,-1.2672000E+00
-2.9900000E-01,-7.2510000E-01
-2.9950000E-01,-1.2019000E+00
-3.0010000E-01,-6.5250000E-01
-3.0060000E-01,-1.1609000E+00
-3.0110000E-01,-7.5670000E-01
-3.0160000E-01,-1.0346000E+00
-3.0210000E-01,-6.5330000E-01
-3.0260000E-01,-9.2770000E-01
-3.0310000E-01,-7.1060000E-01
-3.0360000E-01,-8.5510000E-01
-3.0420000E-01,-6.8360000E-01
-3.0470000E-01,-8.4700000E-01
-3.0520000E-01,-7.3690000E-01
-3.0570000E-01,-8.3780000E-01
-3.0620000E-01,-7.0230000E-01
-3.0670000E-01,-7.2460000E-01
-3.0720000E-01,-7.9440000E-01
-3.0780000E-01,-7.8070000E-01
-3.0830000E-01,-1.2864000E+00
-3.0880000E-01,-7.5170000E-01
-3.0930000E-01,-1.2288000E+00
-3.0980000E-01,-7.0930000E-01
-3.1030000E-01,-1.1749000E+00
-3.1080000E-01,-6.3120000E-01
-3.1140000E-01,-1.1239000E+00
-3.1190000E-01,-7.1190000E-01
-3.1240000E-01,-9.7990000E-01
-3.1290000E-01,-6.6730000E-01
-3.1340000E-01,-9.5380000E-01
-3.1390000E-01,-6.7930000E-01
-3.1440000E-01,-8.7090000E-01
-3.1490000E-01,-6.2630000E-01
-3.1550000E-01,-8.5540000E-01
-3.1600000E-01,-6.4800000E-01
-3.1650000E-01,-8.6880000E-01
-3.1700000E-01,-7.8290000E-01
-3.1750000E-01,-8.0640000E-01
-3.1800000E-01,-1.1230000E+00
-3.1850000E-01,-7.3750000E-01
-3.1910000E-01,-1.2520000E+00
-3.1960000E-01,-6.9240000E-01
-3.2010000E-01,-1.2591000E+00
-3.2060000E-01,-7.9490000E-01
-3.2110000E-01,-1.1750000E+00
-3.2160000E-01,-7.6950000E-01
-3.2210000E-01,-9.7550000E-01
-3.2260000E-01,-7.5280000E-01
-3.2320000E-01,-9.8400000E-01
-3.2370000E-01,-7.7900000E-01
-3.2420000E-01,-9.4920000E-01
-3.2470000E-01,-7.4300000E-01
-3.2520000E-01,-8.2810000E-01
-3.2570000E-01,-7.6400000E-01
-3.2620000E-01,-8.1260000E-01
-3.2680000E-01,-8.1040000E-01
-3.2730000E-01,-8.0260000E-01
-3.2780000E-01,-1.1002000E+00
-3.2830000E-01,-7.8780000E-01
-3.2880000E-01,-1.3482000E+00
-3.2930000E-01,-7.5640000E-01
-3.2980000E-01,-1.3060000E+00
-3.3040000E-01,-8.5700000E-01
-3.3090000E-01,-1.1715000E+00
-3.3140000E-01,-7.2790000E-01
-3.3190000E-01,-1.0873000E+00
-3.3240000E-01,-7.3820000E-01
-3.3290000E-01,-9.2180000E-01
-3.3340000E-01,-7.2890000E-01
-3.3390000E-01,-9.3940000E-01
-3.3450000E-01,-7.3370000E-01
-3.3500000E-01,-9.4490000E-01
-3.3550000E-01,-7.7530000E-01
-3.3600000E-01,-8.0880000E-01
-3.3650000E-01,-7.5990000E-01
-3.3700000E-01,-8.5330000E-01
-3.3750000E-01,-1.0419000E+00
-3.3810000E-01,-7.5260000E-01
-3.3860000E-01,-1.3193000E+00
-3.3910000E-01,-7.9750000E-01
-3.3960000E-01,-1.3371000E+00
-3.4010000E-01,-7.3630000E-01
-3.4060000E-01,-1.1967000E+00
-3.4110000E-01,-8.0670000E-01
-3.4160000E-01,-1.1197000E+00
-3.4220000E-01,-7.8690000E-01
-3.4270000E-01,-1.0660000E+00
-3.4320000E-01,-7.7840000E-01
-3.4370000E-01,-9.4690000E-01
-3.4420000E-01,-7.7000000E-01
-3.4470000E-01,-9.1420000E-01
-3.4520000E-01,-8.3730000E-01
-3.4580000E-01,-8.8400000E-01
-3.4630000E-01,-8.0960000E-01
-3.4680000E-01,-8.2100000E-01
-3.4730000E-01,-1.0075000E+00
-3.4780000E-01,-8.3080000E-01
-3.4830000E-01,-1.2904000E+00
-3.4880000E-01,-7.8730000E-01
-3.4940000E-01,-1.3372000E+00
-3.4990000E-01,-7.9060000E-01
-3.5040000E-01,-1.2601000E+00
-3.5090000E-01,-7.7590000E-01
-3.5140000E-01,-1.1931000E+00
-3.5190000E-01,-8.3810000E-01
-3.5240000E-01,-1.0595000E+00
-3.5290000E-01,-8.0020000E-01
-3.5350000E-01,-1.0041000E+00
-3.5400000E-01,-7.7950000E-01
-3.5450000E-01,-9.2210000E-01
-3.5500000E-01,-7.7080000E-01
-3.5550000E-01,-8.8490000E-01
-3.5600000E-01,-8.2110000E-01
-3.5650000E-01,-9.2800000E-01
-3.5710000E-01,-8.3650000E-01
-3.5760000E-01,-8.7310000E-01
-3.5810000E-01,-1.2871000E+00
-3.5860000E-01,-9.0010000E-01
-3.5910000E-01,-1.3899000E+00
-3.5960000E-01,-7.8860000E-01
-3.6010000E-01,-1.3702000E+00
-3.6060000E-01,-8.5790000E-01
-3.6120000E-01,-1.1243000E+00
-3.6170000E-01,-8.5820000E-01
-3.6220000E-01,-1.1259000E+00
-3.6270000E-01,-8.4990000E-01
-3.6320000E-01,-9.8250000E-01
-3.6370000E-01,-8.2650000E-01
-3.6420000E-01,-9.9410000E-01
-3.6480000E-01,-8.4920000E-01
-3.6530000E-01,-9.4640000E-01
-3.6580000E-01,-8.8020000E-01
-3.6630000E-01,-9.0880000E-01
-3.6680000E-01,-8.6800000E-01
-3.6730000E-01,-8.6330000E-01
-3.6780000E-01,-1.3180000E+00
-3.6840000E-01,-8.9770000E-01
-3.6890000E-01,-1.4700000E+00
-3.6940000E-01,-8.3160000E-01
-3.6990000E-01,-1.4629000E+00
-3.7040000E-01,-8.0780000E-01
-3.7090000E-01,-1.2685000E+00
-3.7140000E-01,-7.6730000E-01
-3.7190000E-01,-1.2372000E+00
-3.7250000E-01,-8.0150000E-01
-3.7300000E-01,-1.1609000E+00
-3.7350000E-01,-8.0730000E-01
-3.7400000E-01,-1.0299000E+00
-3.7450000E-01,-7.5560000E-01
-3.7500000E-01,-9.4010000E-01
-3.7550000E-01,-8.1790000E-01
-3.7610000E-01,-1.0022000E+00
-3.7660000E-01,-7.8650000E-01
-3.7710000E-01,-9.9360000E-01
-3.7760000E-01,-1.0594000E+00
-3.7810000E-01,-9.2610000E-01
-3.7860000E-01,-1.4064000E+00
-3.7910000E-01,-9.3530000E-01
-3.7960000E-01,-1.3368000E+00
-3.8020000E-01,-9.5340000E-01
-3.8070000E-01,-1.2494000E+00
-3.8120000E-01,-8.6550000E-01
-3.8170000E-01,-1.1172000E+00
-3.8220000E-01,-9.4560000E-01
-3.8270000E-01,-1.0704000E+00
-3.8320000E-01,-9.1160000E-01
-3.8380000E-01,-1.0557000E+00
-3.8430000E-01,-8.8480000E-01
-3.8480000E-01,-9.5700000E-01
-3.8530000E-01,-8.7190000E-01
-3.8580000E-01,-9.9420000E-01
-3.8630000E-01,-8.7970000E-01
-3.8680000E-01,-9.3590000E-01
-3.8740000E-01,-1.1441000E+00
-3.8790000E-01,-9.0340000E-01
-3.8840000E-01,-1.5124000E+00
-3.8890000E-01,-9.0230000E-01
-3.8940000E-01,-1.5453000E+00
-3.8990000E-01,-8.5690000E-01
-3.9040000E-01,-1.3993000E+00
-3.9090000E-01,-8.5110000E-01
-3.9150000E-01,-1.2752000E+00
-3.9200000E-01,-8.7810000E-01
-3.9250000E-01,-1.2522000E+00
-3.9300000E-01,-8.7590000E-01
-3.9350000E-01,-1.1674000E+00
-3.9400000E-01,-8.3410000E-01
-3.9450000E-01,-1.0908000E+00
-3.9510000E-01,-8.7970000E-01
-3.9560000E-01,-1.0382000E+00
-3.9610000E-01,-8.5360000E-01
-3.9660000E-01,-1.0491000E+00
-3.9710000E-01,-1.0206000E+00
-3.9760000E-01,-1.0072000E+00
-3.9810000E-01,-1.3123000E+00
-3.9860000E-01,-1.0339000E+00
-3.9920000E-01,-1.4679000E+00
-3.9970000E-01,-9.9170000E-01
-4.0020000E-01,-1.4287000E+00
-4.0070000E-01,-1.0263000E+00
-4.0120000E-01,-1.2638000E+00
-4.0170000E-01,-1.0170000E+00
-4.0220000E-01,-1.1864000E+00
-4.0280000E-01,-9.4600000E-01
-4.0330000E-01,-1.0846000E+00
-4.0380000E-01,-1.0232000E+00
-4.0430000E-01,-1.1309000E+00
-4.0480000E-01,-9.9220000E-01
-4.0530000E-01,-1.0350000E+00
-4.0580000E-01,-9.8560000E-01
-4.0640000E-01,-1.0100000E+00
-4.0690000E-01,-1.0424000E+00
-4.0740000E-01,-1.0000000E+00
-4.0790000E-01,-1.5151000E+00
-4.0840000E-01,-1.0038000E+00
-4.0890000E-01,-1.6472000E+00
-4.0940000E-01,-9.3190000E-01
-4.0990000E-01,-1.5139000E+00
-4.1050000E-01,-9.5410000E-01
-4.1100000E-01,-1.4641000E+00
-4.1150000E-01,-9.7300000E-01
-4.1200000E-01,-1.3448000E+00
-4.1250000E-01,-8.9400000E-01
-4.1300000E-01,-1.2849000E+00
-4.1350000E-01,-9.7300000E-01
-4.1410000E-01,-1.2450000E+00
-4.1460000E-01,-9.2270000E-01
-4.1510000E-01,-1.1316000E+00
-4.1560000E-01,-9.8170000E-01
-4.1610000E-01,-1.1797000E+00
-4.1660000E-01,-9.4130000E-01
-4.1710000E-01,-1.1377000E+00
-4.1760000E-01,-1.3468000E+00
-4.1820000E-01,-1.1696000E+00
-4.1870000E-01,-1.5666000E+00
-4.1920000E-01,-1.0972000E+00
-4.1970000E-01,-1.5310000E+00
-4.2020000E-01,-1.1115000E+00
-4.2070000E-01,-1.4291000E+00
-4.2120000E-01,-1.1330000E+00
-4.2180000E-01,-1.3329000E+00
-4.2230000E-01,-1.0801000E+00
-4.2280000E-01,-1.2923000E+00
-4.2330000E-01,-1.0665000E+00
-4.2380000E-01,-1.1756000E+00
-4.2430000E-01,-1.1327000E+00
-4.2480000E-01,-1.1656000E+00
-4.2540000E-01,-1.1260000E+00
-4.2590000E-01,-1.1144000E+00
-4.2640000E-01,-1.1218000E+00
-4.2690000E-01,-1.0961000E+00
-4.2740000E-01,-1.4009000E+00
-4.2790000E-01,-1.0856000E+00
-4.2840000E-01,-1.6883000E+00
-4.2890000E-01,-1.0675000E+00
-4.2950000E-01,-1.6826000E+00
-4.3000000E-01,-1.0447000E+00
-4.3050000E-01,-1.5318000E+00
-4.3100000E-01,-1.0746000E+00
-4.3150000E-01,-1.5058000E+00
-4.3200000E-01,-1.0841000E+00
-4.3250000E-01,-1.5006000E+00
-4.3310000E-01,-1.0496000E+00
-4.3360000E-01,-1.3989000E+00
-4.3410000E-01,-1.0858000E+00
-4.3460000E-01,-1.3258000E+00
-4.3510000E-01,-9.9000000E-01
-4.3560000E-01,-1.2474000E+00
-4.3610000E-01,-1.0427000E+00
-4.3660000E-01,-1.2912000E+00
-4.3720000E-01,-1.2457000E+00
-4.3770000E-01,-1.1922000E+00
-4.3820000E-01,-1.6298000E+00
-4.3870000E-01,-1.2584000E+00
-4.3920000E-01,-1.6240000E+00
-4.3970000E-01,-1.2574000E+00
-4.4020000E-01,-1.6438000E+00
-4.4080000E-01,-1.2858000E+00
-4.4130000E-01,-1.5014000E+00
-4.4180000E-01,-1.2514000E+00
-4.4230000E-01,-1.3556000E+00
-4.4280000E-01,-1.2149000E+00
-4.4330000E-01,-1.3568000E+00
-4.4380000E-01,-1.2418000E+00
-4.4440000E-01,-1.3352000E+00
-4.4490000E-01,-1.2529000E+00
-4.4540000E-01,-1.2827000E+00
-4.4590000E-01,-1.2809000E+00
-4.4640000E-01,-1.2633000E+00
-4.4690000E-01,-1.4005000E+00
-4.4740000E-01,-1.2320000E+00
-4.4790000E-01,-1.8490000E+00
-4.4850000E-01,-1.2198000E+00
-4.4900000E-01,-1.8829000E+00
-4.4950000E-01,-1.1497000E+00
-4.5000000E-01,-1.8543000E+00
-4.5050000E-01,-1.1709000E+00
-4.5100000E-01,-1.7766000E+00
-4.5150000E-01,-1.1983000E+00
-4.5210000E-01,-1.6685000E+00
-4.5260000E-01,-1.2263000E+00
-4.5310000E-01,-1.5861000E+00
-4.5360000E-01,-1.1767000E+00
-4.5410000E-01,-1.5166000E+00
-4.5460000E-01,-1.2335000E+00
-4.5510000E-01,-1.4996000E+00
-4.5560000E-01,-1.1811000E+00
-4.5620000E-01,-1.4999000E+00
-4.5670000E-01,-1.2653000E+00
-4.5720000E-01,-1.4188000E+00
-4.5770000E-01,-1.6128000E+00
-4.5820000E-01,-1.4677000E+00
-4.5870000E-01,-1.7974000E+00
-4.5920000E-01,-1.4272000E+00
-4.5980000E-01,-1.7732000E+00
-4.6030000E-01,-1.4092000E+00
-4.6080000E-01,-1.7052000E+00
-4.6130000E-01,-1.4500000E+00
-4.6180000E-01,-1.6096000E+00
-4.6230000E-01,-1.4152000E+00
-4.6280000E-01,-1.5457000E+00
-4.6340000E-01,-1.4293000E+00
-4.6390000E-01,-1.5055000E+00
-4.6440000E-01,-1.4188000E+00
-4.6490000E-01,-1.4096000E+00
-4.6540000E-01,-1.4855000E+00
-4.6590000E-01,-1.4203000E+00
-4.6640000E-01,-1.4662000E+00
-4.6690000E-01,-1.4686000E+00
-4.6750000E-01,-1.7950000E+00
-4.6800000E-01,-1.3876000E+00
-4.6850000E-01,-2.0649000E+00
-4.6900000E-01,-1.3521000E+00
-4.6950000E-01,-2.1386000E+00
-4.7000000E-01,-1.4319000E+00
-4.7050000E-01,-1.9798000E+00
-4.7110000E-01,-1.3537000E+00
-4.7160000E-01,-1.9170000E+00
-4.7210000E-01,-1.4393000E+00
-4.7260000E-01,-1.8560000E+00
-4.7310000E-01,-1.4017000E+00
-4.7360000E-01,-1.7630000E+00
-4.7410000E-01,-1.4369000E+00
-4.7460000E-01,-1.7101000E+00
-4.7520000E-01,-1.4411000E+00
-4.7570000E-01,-1.6722000E+00
-4.7620000E-01,-1.4018000E+00
-4.7670000E-01,-1.6946000E+00
-4.7720000E-01,-1.6505000E+00
-4.7770000E-01,-1.6771000E+00
-4.7820000E-01,-1.9646000E+00
-4.7880000E-01,-1.6847000E+00
-4.7930000E-01,-2.0434000E+00
-4.7980000E-01,-1.7118000E+00
-4.8030000E-01,-2.0356000E+00
-4.8080000E-01,-1.7277000E+00
-4.8130000E-01,-1.8748000E+00
-4.8180000E-01,-1.6304000E+00
-4.8240000E-01,-1.8081000E+00
-4.8290000E-01,-1.6685000E+00
-4.8340000E-01,-1.7268000E+00
-4.8390000E-01,-1.7386000E+00
-4.8440000E-01,-1.7095000E+00
-4.8490000E-01,-1.6652000E+00
-4.8540000E-01,-1.6326000E+00
-4.8590000E-01,-1.7330000E+00
-4.8650000E-01,-1.6317000E+00
-4.8700000E-01,-1.8555000E+00
-4.8750000E-01,-1.6593000E+00
-4.8800000E-01,-2.2899000E+00
-4.8850000E-01,-1.6488000E+00
-4.8900000E-01,-2.3594000E+00
-4.8950000E-01,-1.6210000E+00
-4.9010000E-01,-2.2999000E+00
-4.9060000E-01,-1.6734000E+00
-4.9110000E-01,-2.2344000E+00
-4.9160000E-01,-1.6272000E+00
-4.9210000E-01,-2.0911000E+00
-4.9260000E-01,-1.7067000E+00
-4.9310000E-01,-2.1023000E+00
-4.9360000E-01,-1.6464000E+00
-4.9420000E-01,-2.0646000E+00
-4.9470000E-01,-1.7076000E+00
-4.9520000E-01,-1.9917000E+00
-4.9570000E-01,-1.6441000E+00
-4.9620000E-01,-1.9496000E+00
-4.9670000E-01,-1.7879000E+00
-4.9720000E-01,-2.0349000E+00
-4.9780000E-01,-2.1844000E+00
-4.9830000E-01,-1.9760000E+00
-4.9880000E-01,-2.3265000E+00
-4.9930000E-01,-1.9714000E+00
-4.9980000E-01,-2.3852000E+00
-5.0030000E-01,-1.9696000E+00
-5.0080000E-01,-2.2596000E+00
-5.0140000E-01,-2.0350000E+00
-5.0190000E-01,-2.1259000E+00
-5.0240000E-01,-1.9766000E+00
-5.0290000E-01,-2.1319000E+00
-5.0340000E-01,-1.9557000E+00
-5.0390000E-01,-2.0196000E+00
-5.0440000E-01,-2.0359000E+00
-5.0490000E-01,-2.0467000E+00
-5.0550000E-01,-2.0050000E+00
-5.0600000E-01,-2.0012000E+00
-5.0650000E-01,-2.0419000E+00
-5.0700000E-01,-1.9152000E+00
-5.0750000E-01,-2.4852000E+00
-5.0800000E-01,-1.9900000E+00
-5.0850000E-01,-2.7343000E+00
-5.0910000E-01,-1.9855000E+00
-5.0960000E-01,-2.6751000E+00
-5.1010000E-01,-2.0173000E+00
-5.1060000E-01,-2.6278000E+00
-5.1110000E-01,-1.9522000E+00
-5.1160000E-01,-2.5356000E+00
-5.1210000E-01,-1.9914000E+00
-5.1260000E-01,-2.4656000E+00
-5.1320000E-01,-1.9967000E+00
-5.1370000E-01,-2.3952000E+00
-5.1420000E-01,-2.0012000E+00
-5.1470000E-01,-2.3700000E+00
-5.1520000E-01,-1.9359000E+00
-5.1570000E-01,-2.3662000E+00
-5.1620000E-01,-2.0833000E+00
-5.1680000E-01,-2.3536000E+00
-5.1730000E-01,-2.3633000E+00
-5.1780000E-01,-2.3784000E+00
-5.1830000E-01,-2.7153000E+00
-5.1880000E-01,-2.3604000E+00
-5.1930000E-01,-2.6970000E+00
-5.1980000E-01,-2.3905000E+00
-5.2040000E-01,-2.6128000E+00
-5.2090000E-01,-2.3274000E+00
-5.2140000E-01,-2.5307000E+00
-5.2190000E-01,-2.4517000E+00
-5.2240000E-01,-2.4945000E+00
-5.2290000E-01,-2.4347000E+00
-5.2340000E-01,-2.4463000E+00
-5.2390000E-01,-2.3807000E+00
-5.2450000E-01,-2.4448000E+00
-5.2500000E-01,-2.3747000E+00
-5.2550000E-01,-2.3717000E+00
-5.2600000E-01,-2.4080000E+00
-5.2650000E-01,-2.3661000E+00
-5.2700000E-01,-2.7165000E+00
-5.2750000E-01,-2.3964000E+00
-5.2810000E-01,-3.0773000E+00
-5.2860000E-01,-2.3667000E+00
-5.2910000E-01,-3.1221000E+00
-5.2960000E-01,-2.4082000E+00
-5.3010000E-01,-3.1059000E+00
-5.3060000E-01,-2.3862000E+00
-5.3110000E-01,-2.9585000E+00
-5.3160000E-01,-2.3970000E+00
-5.3220000E-01,-2.9273000E+00
-5.3270000E-01,-2.3725000E+00
-5.3320000E-01,-2.9156000E+00
-5.3370000E-01,-2.4395000E+00
-5.3420000E-01,-2.8394000E+00
-5.3470000E-01,-2.4035000E+00
-5.3520000E-01,-2.8016000E+00
-5.3580000E-01,-2.5165000E+00
-5.3630000E-01,-2.8311000E+00
-5.3680000E-01,-2.5725000E+00
-5.3730000E-01,-2.7888000E+00
-5.3780000E-01,-2.9434000E+00
-5.3830000E-01,-2.8332000E+00
-5.3880000E-01,-3.1337000E+00
-5.3940000E-01,-2.8372000E+00
-5.3990000E-01,-3.0770000E+00
-5.4040000E-01,-2.8732000E+00
-5.4090000E-01,-3.0183000E+00
-5.4140000E-01,-2.7923000E+00
-5.4190000E-01,-3.0112000E+00
-5.4240000E-01,-2.9098000E+00
-5.4290000E-01,-2.9398000E+00
-5.4350000E-01,-2.8758000E+00
-5.4400000E-01,-2.8913000E+00
-5.4450000E-01,-2.8980000E+00
-5.4500000E-01,-2.8749000E+00
-5.4550000E-01,-2.9299000E+00
-5.4600000E-01,-2.8912000E+00
-5.4650000E-01,-2.9684000E+00
-5.4710000E-01,-2.8209000E+00
-5.4760000E-01,-3.3621000E+00
-5.4810000E-01,-2.8781000E+00
-5.4860000E-01,-3.6908000E+00
-5.4910000E-01,-2.8387000E+00
-5.4960000E-01,-3.6678000E+00
-5.5010000E-01,-2.9268000E+00
-5.5060000E-01,-3.5737000E+00
-5.5120000E-01,-2.9088000E+00
-5.5170000E-01,-3.5901000E+00
-5.5220000E-01,-2.9226000E+00
-5.5270000E-01,-3.4801000E+00
-5.5320000E-01,-2.9186000E+00
-5.5370000E-01,-3.4129000E+00
-5.5420000E-01,-3.0081000E+00
-5.5480000E-01,-3.4152000E+00
-5.5530000E-01,-3.0088000E+00
-5.5580000E-01,-3.4085000E+00
-5.5630000E-01,-3.0071000E+00
-5.5680000E-01,-3.3699000E+00
-5.5730000E-01,-3.3644000E+00
-5.5780000E-01,-3.4520000E+00
-5.5840000E-01,-3.6717000E+00
-5.5890000E-01,-3.4364000E+00
-5.5940000E-01,-3.7197000E+00
-5.5990000E-01,-3.4451000E+00
-5.6040000E-01,-3.6704000E+00
-5.6090000E-01,-3.4564000E+00
-5.6140000E-01,-3.5608000E+00
-5.6190000E-01,-3.4503000E+00
-5.6250000E-01,-3.5946000E+00
-5.6300000E-01,-3.5287000E+00
-5.6350000E-01,-3.5633000E+00
-5.6400000E-01,-3.5301000E+00
-5.6450000E-01,-3.5206000E+00
-5.6500000E-01,-3.5589000E+00
-5.6550000E-01,-3.5097000E+00
-5.6610000E-01,-3.5996000E+00
-5.6660000E-01,-3.4649000E+00
-5.6710000E-01,-3.8033000E+00
-5.6760000E-01,-3.5556000E+00
-5.6810000E-01,-4.2192000E+00
-5.6860000E-01,-3.6148000E+00
-5.6910000E-01,-4.3912000E+00
-5.6960000E-01,-3.5765000E+00
-5.7020000E-01,-4.2162000E+00
-5.7070000E-01,-3.5485000E+00
-5.7120000E-01,-4.2553000E+00
-5.7170000E-01,-3.5855000E+00
-5.7220000E-01,-4.2133000E+00
-5.7270000E-01,-3.5793000E+00
-5.7320000E-01,-4.1437000E+00
-5.7380000E-01,-3.7170000E+00
-5.7430000E-01,-4.1924000E+00
-5.7480000E-01,-3.6586000E+00
-5.7530000E-01,-4.1227000E+00
-5.7580000E-01,-3.7059000E+00
-5.7630000E-01,-4.2168000E+00
-5.7680000E-01,-3.8836000E+00
-5.7740000E-01,-4.2267000E+00
-5.7790000E-01,-4.3232000E+00
-5.7840000E-01,-4.1727000E+00
-5.7890000E-01,-4.5036000E+00
-5.7940000E-01,-4.2285000E+00
-5.7990000E-01,-4.4906000E+00
-5.8040000E-01,-4.2499000E+00
-5.8090000E-01,-4.3658000E+00
-5.8150000E-01,-4.3057000E+00
-5.8200000E-01,-4.4013000E+00
-5.8250000E-01,-4.3607000E+00
-5.8300000E-01,-4.3583000E+00
-5.8350000E-01,-4.3711000E+00
-5.8400000E-01,-4.3948000E+00
-5.8450000E-01,-4.4184000E+00
-5.8510000E-01,-4.3462000E+00
-5.8560000E-01,-4.4830000E+00
-5.8610000E-01,-4.3331000E+00
-5.8660000E-01,-4.5255000E+00
-5.8710000E-01,-4.4365000E+00
-5.8760000E-01,-5.0728000E+00
-5.8810000E-01,-4.4324000E+00
-5.8860000E-01,-5.2522000E+00
-5.8920000E-01,-4.4707000E+00
-5.8970000E-01,-5.2266000E+00
-5.9020000E-01,-4.4946000E+00
-5.9070000E-01,-5.2174000E+00
-5.9120000E-01,-4.5304000E+00
-5.9170000E-01,-5.2166000E+00
-5.9220000E-01,-4.5866000E+00
-5.9280000E-01,-5.2266000E+00
-5.9330000E-01,-4.6460000E+00
-5.9380000E-01,-5.2284000E+00
-5.9430000E-01,-4.6882000E+00
-5.9480000E-01,-5.2257000E+00
-5.9530000E-01,-4.7141000E+00
-5.9580000E-01,-5.2301000E+00
-5.9640000E-01,-4.8005000E+00
-5.9690000E-01,-5.3608000E+00
-5.9740000E-01,-5.2093000E+00
-5.9790000E-01,-5.2635000E+00
-5.9840000E-01,-5.5944000E+00
-5.9890000E-01,-5.3671000E+00
-5.9940000E-01,-5.6477000E+00
-5.9990000E-01,-5.4436000E+00
-6.0050000E-01,-5.6061000E+00
-6.0100000E-01,-5.5054000E+00
-6.0150000E-01,-5.5744000E+00
-6.0200000E-01,-5.5448000E+00
-6.0250000E-01,-5.6124000E+00
-6.0300000E-01,-5.5762000E+00
-6.0350000E-01,-5.6149000E+00
-6.0410000E-01,-5.6147000E+00
-6.0460000E-01,-5.7269000E+00
-6.0510000E-01,-5.7076000E+00
-6.0560000E-01,-5.6963000E+00
